siTimeStamp,x,y,character typing,sentence
2624.6467317,0.07846576,0.6124421,lăc,lă
2624.6680215,0.07764053,0.6125689,lăc,lă
2624.6860111,0.0765264,0.6123371,lăc,lă
2624.7007898,0.076217,0.6119187,lăc,lă
2624.7180294,0.07599914,0.6105857,lăc,lă
2624.734517,0.07604921,0.610057,lăc,lă
2624.7511599,0.07555592,0.6079664,lăc,lă
2624.7679634,0.07524577,0.6069013,lăc,lă
2624.7843501,0.07481191,0.6048654,lăc,lă
2624.801465,0.07435793,0.6037905,lăc,lă
2624.817612,0.07336852,0.6024258,lăc,lă
2624.8345106,0.07285374,0.6018088,lăc,lă
2624.8511358,0.07166004,0.6004521,lăc,lă
2624.8677674,0.07146505,0.6002756,lăc,lă
2624.8845251,0.07236129,0.5996158,lăc,lă
2624.9009941,0.07273793,0.5985085,lăc,lă
2624.9178498,0.07332486,0.5966051,lăc,lă
2624.9345302,0.07382709,0.5953605,lăc,lă
2624.9514095,0.07374221,0.593254,lăc,lă
2624.9680115,0.07358065,0.5928093,lăc,lă
2624.987086,0.07390493,0.5913599,lăc,lă
2625.0007321,0.07433301,0.5904142,lăc,lă
2625.0179208,0.07546732,0.5889082,lăc,lă
2625.0349966,0.0760352,0.5887144,lăc,lă
2625.0510788,0.07702672,0.5866045,lăc,lă
2625.0680773,0.07744551,0.5851939,lăc,lă
2625.0848041,0.07792297,0.5830601,lăc,lă
2625.1006338,0.07818377,0.58207,lăc,lă
2625.1177987,0.07973146,0.5818382,lăc,lă
2625.1343113,0.08048892,0.5814432,lăc,lă
2625.1511828,0.08100182,0.5794373,lăc,lă
2625.1678698,0.0810113,0.5793811,lăc,lă
2625.1847881,0.082315,0.5778883,lăc,lă
2625.2006773,0.08273858,0.5770436,lăc,lă
2625.2178221,0.08227426,0.5769656,lăc,lă
2625.2343876,0.08214042,0.5771434,lăc,lă
2625.2539877,0.08244359,0.5773492,lăc,lăc
2625.2682763,0.08270943,0.5772251,lắc,lăc
2625.2843067,0.08318892,0.5760615,lắc,lăc
2625.300676,0.08344966,0.5752176,lắc,lăc
2625.3176678,0.08362937,0.574152,lắc,lăc
2625.3351974,0.08358163,0.5740926,lắc,lăc
2625.3508311,0.08385631,0.5746185,lắc,lăc
2625.3674956,0.08389023,0.5742761,lắc,lăc
2625.3845854,0.08356562,0.5724475,lắc,lăc
2625.4006359,0.08359528,0.5717102,lắc,lăc
2625.4178167,0.08477449,0.5712428,lắc,lăc
2625.4349518,0.08505952,0.5714472,lắc,lăc
2625.4507676,0.08437312,0.5722276,lắc,lăc
2625.4675226,0.08398882,0.5725207,lắc,lăc
2625.4847471,0.08421934,0.5717803,lắc,lăc
2625.5005258,0.0845688,0.5710346,lắc,lăc
2625.5176358,0.08516851,0.5705591,lắc,lăc
2625.5340881,0.08735144,0.5709724,lắc,lăc
2625.5508181,0.1086509,0.5772483,lắc,lăc
2625.5675564,0.1231222,0.5801448,lắc,lăc
2625.584261,0.1524476,0.584662,lắc,lăc
2625.600546,0.1652595,0.5870079,lắc,lăc
2625.6176951,0.1842061,0.5907521,lắc,lăc
2625.6342769,0.1907437,0.5912809,lắc,lăc
2625.6507546,0.2011223,0.5925514,lắc,lăc
2625.6675063,0.2052229,0.5944378,lắc,lăc
2625.6845048,0.2100214,0.5994451,lắc,lăc
2625.7005279,0.2139289,0.6007842,lắc,lăc
2625.7173618,0.2276659,0.603143,lắc,lăc
2625.734266,0.2334296,0.6047437,lắc,lăc
2625.7507944,0.2399193,0.6045864,lắc,lăc
2625.7674547,0.2419606,0.6044035,lắc,lăc
2625.7873926,0.2443249,0.6046553,lắc,lăc
2625.8005239,0.2450995,0.6051528,lắc,lăc
2625.8182734,0.2480635,0.6089631,lắc,lăc
2625.8345833,0.2497468,0.610266,lắc,lăc
2625.8506283,0.2524696,0.6094306,lặc,lăc
2625.867471,0.2531225,0.6090504,lặc,lăc
2625.8841406,0.2534792,0.6076623,lặc,lăc
2625.9004185,0.2528649,0.6067832,lặc,lăc
2625.9175407,0.2522837,0.6063512,lặc,lăc
2625.9346053,0.2490135,0.6063316,lặc,lăc
2625.9510077,0.2234812,0.6046206,lặc,lăc
2625.9674645,0.2016194,0.6033382,lặc,lăc
2625.9842738,0.1612222,0.6005388,lặc,lăc
2626.0108447,0.1313768,0.597483,lặc,lăc
2626.0344918,0.1105209,0.5929747,lặc,lăc
2626.0505819,0.0973798,0.5922203,lắc,lăc
2626.0676763,0.09313661,0.5924917,lắc,lăc
2626.0844876,0.08798906,0.5917755,lắc,lăc
2626.1003934,0.08595517,0.5919982,lắc,lăc
2626.1176113,0.08147472,0.5954373,lắc,lăc
2626.1341424,0.0802438,0.5963291,lắc,lăc
2626.1508014,0.07985601,0.5964701,lắc,lăc
2626.1673687,0.07974374,0.5956194,lắc,lăc
2626.1841408,0.07914641,0.5964484,lắc,lăc
2626.2004882,0.0789327,0.5969014,lắc,lăc
2626.2172815,0.07883006,0.59534,lắc,lăc
2626.2347691,0.07869959,0.5951055,lắc,lăc
2626.2506656,0.07806236,0.5950818,lắc,lăc
2626.2672794,0.07780057,0.5952072,lắc,lăc
2626.284139,0.07727051,0.5953706,lắc,lăc
2626.3004043,0.07718092,0.5950438,lắc,lăc
2626.3172163,0.07790691,0.5952779,lắc,lăc
2626.3345489,0.07826126,0.5958778,lắc,lăc
2626.3505969,0.07895404,0.5971627,lắc,lăc
2626.3674343,0.0792082,0.5973459,lắc,lăc
2626.3845242,0.07951429,0.5971067,lắc,lăc
2626.400376,0.07967719,0.5970682,lắc,lăc
2626.4201737,0.07978535,0.5964271,lắc,lăc
2626.4337159,0.07965818,0.5964098,lắc,lăc
2626.4504654,0.07909852,0.5965636,lắc,lăc
2626.4671633,0.07884026,0.5963541,lắc,lăc
2626.4844051,0.07864219,0.5953447,lắc,lăc
2626.5001846,0.07851446,0.5946499,lắc,lăc
2626.5172503,0.07805127,0.5931819,lắc,lăc
2626.5338982,0.07775491,0.5923958,lắc,lăc
2626.5505041,0.07663214,0.5907419,lắc,lăc
2626.5674449,0.07622421,0.5898054,lắc,lăc
2626.5839462,0.07606262,0.5889961,lắc,lăc
2626.6002443,0.07611784,0.5886497,lắc,lăc
2626.6173917,0.07694045,0.5879591,lắc,lăc
2626.6346306,0.07739314,0.5880509,lắc,lăc
2626.6505231,0.07705367,0.5871634,lắc,lăc
2626.6672003,0.07673854,0.5865864,lắc,lăc
2626.6845579,0.07616359,0.5855508,lắc,lăc
2626.7001277,0.0759877,0.5847799,lắc,lăc
2626.7172108,0.07549167,0.5832373,lắc,lăc
2626.7345256,0.07501942,0.5826745,lắc,lăc
2626.7502629,0.07523751,0.5825617,lắc,lăc
2626.7671873,0.07594627,0.5823432,lắc,lăc
2626.7841197,0.07694829,0.5813317,lắc,lăc
2626.8002336,0.07720062,0.5807817,lắc,lăc
2626.8172659,0.07710326,0.5806869,lắc,lăc
2626.8339674,0.07691124,0.5810557,lắc,lăc
2626.850495,0.07628638,0.580605,lắc,lăc
2626.8670876,0.07599956,0.5801591,lắc,lăc
2626.8844039,0.07597542,0.5796649,lắc,lăc
2626.9001514,0.07599583,0.5797766,lắc,lăc
2626.9170209,0.07572579,0.5795721,lắc,lăc
2626.9345484,0.07530734,0.5792394,lắc,lăc
2626.9503679,0.07447952,0.5789031,lắc,lăc
2626.967132,0.07427919,0.5788105,lắc,lăc
2626.9848226,0.07371598,0.5782251,lắc,lăc
2627.0003381,0.07364827,0.5778486,lắc,lăc
2627.0172242,0.07401422,0.578267,lắc,lăc
2627.033679,0.07410085,0.5784032,lắc,lăc
2627.050395,0.07398787,0.5771952,lắc,lăc
2627.0670391,0.07399917,0.5774497,lắc,lăc
2627.0839465,0.07472226,0.5785397,lắc,lăc
2627.1001712,0.07510757,0.5789124,lắc,lăc
2627.1170743,0.07457596,0.5795747,lắc,lăc
2627.1339566,0.07409313,0.5802054,lắc,lắc
2627.1503631,0.07323426,0.5811985,b,lắc
2627.1669371,0.07314715,0.5817025,b,lắc
2627.1855527,0.07303974,0.5821201,b,lắc
2627.1999207,0.07289225,0.5819063,b,lắc
2627.2170424,0.07251015,0.5804206,b,lắc
2627.2336828,0.07262042,0.5793996,b,lắc
2627.2503583,0.07269126,0.5782347,b,lắc
2627.2668968,0.07256278,0.5778928,b,lắc
2627.2841077,0.07294044,0.5776833,b,lắc
2627.3000715,0.07358855,0.5778108,b,lắc
2627.316975,0.07467324,0.5770262,b,lắc
2627.333571,0.07489434,0.5766209,b,lắc
2627.3698291,0.07580528,0.5753585,b,lắc
2627.3840379,0.07647508,0.5741115,b,lắc
2627.4000064,0.07726908,0.573343,b,lắc
2627.4168964,0.07838714,0.5716802,b,lắc
2627.4339541,0.07866511,0.5707447,b,lắc
2627.4501717,0.07962212,0.5702049,b,lắc
2627.467126,0.08074921,0.5711485,b,lắc
2627.4838939,0.117699,0.5795595,b,lắc
2627.5001171,0.1692657,0.5933762,b,lắc
2627.5171514,0.393883,0.6581511,b,lắc
2627.5360243,0.4853053,0.6863434,b,lắc
2627.5501563,0.5971494,0.7230768,b,lắc
2627.5672744,0.6174518,0.7342131,b,lắc
2627.5840673,0.6290332,0.7554607,c,lắc
2627.5999298,0.6332685,0.7576694,c,lắc
2627.6167938,0.640839,0.76153,c,lắc
2627.6335261,0.6423767,0.7629619,c,lắc
2627.6501879,0.6423367,0.7581551,d,lắc
2627.6670373,0.6424096,0.754442,d,lắc
2627.6837919,0.6416775,0.7502865,d,lắc
2627.7001158,0.641105,0.7501613,d,lắc
2627.7168215,0.6410602,0.7502549,d,lắc
2627.7336601,0.6400963,0.7493565,d,lắc
2627.7503489,0.6379366,0.7464845,d,lắc
2627.7670267,0.6373616,0.7454128,d,lắc
2627.7834854,0.636923,0.7439844,d,lắc
2627.8001407,0.6365501,0.74352,d,lắc
2627.8169828,0.6349646,0.7428473,đ,lắc
2627.8336978,0.6344551,0.7421452,đ,lắc
2627.850152,0.6337163,0.7403507,đ,lắc
2627.8669106,0.6333634,0.7400541,␣,lắc
2627.8837146,0.6325191,0.7397855,␣,lắc
2627.8999101,0.6324693,0.7395989,␣,lắc
2627.9171535,0.6332518,0.7395231,␣,lắc
2627.9337269,0.6341343,0.7397151,␣,lắc
2627.9500951,0.6350602,0.7400413,␣,lắc
2627.9667419,0.6350725,0.7401976,␣,lắc
2627.9835004,0.6352474,0.7407055,␣,lắc
2627.9997574,0.6355934,0.7410364,␣,lắc
2628.016714,0.6360812,0.7409392,␣,lắc
2628.0338871,0.6360425,0.7406853,␣,lắc
2628.0502019,0.6355644,0.7406552,␣,lắc
2628.0667167,0.6353949,0.7407108,␣,lắc
2628.0834378,0.6362963,0.740177,␣,lắc
2628.1001128,0.6376317,0.7404992,␣,lắc
2628.1166121,0.6409482,0.7420272,␣,lắc
2628.1333125,0.6421998,0.7423544,␣,lắc
2628.1500592,0.6448254,0.7434573,␣,lắc
2628.1666544,0.6459435,0.7443978,␣,lắc
2628.1837641,0.6471087,0.7455814,␣,lắc
2628.19988,0.6475587,0.7457943,␣,lắc
2628.2169023,0.6484658,0.7464345,␣,lắc
2628.2332797,0.648905,0.7465057,␣,lắc
2628.2501356,0.6500902,0.7464459,␣,lắc
2628.2667937,0.6506742,0.7462066,␣,lắc
2628.2833409,0.6508667,0.7462827,␣,lắc
2628.2996342,0.6509249,0.746424,␣,lắc
2628.316637,0.6512262,0.7452031,␣,lắc
2628.3338384,0.6513814,0.7449144,␣,lắc
2628.3500417,0.6522218,0.7448529,␣,lắc
2628.3665947,0.6526049,0.7442341,␣,lắc
2628.3832604,0.653285,0.7429569,␣,lắc
2628.4000107,0.6538469,0.7430496,␣,lắc
2628.4166343,0.6553214,0.7429675,␣,lắc
2628.4331989,0.6561427,0.7427849,␣,lắc
2628.4501144,0.657479,0.7429388,␣,lắc
2628.4666265,0.6578022,0.7429572,␣,lắc
2628.4835093,0.6581942,0.7430781,␣,lắc
2628.5001783,0.6584706,0.7435974,␣,lắc
2628.5165365,0.6588771,0.7451312,␣,lắc
2628.5336938,0.659065,0.7455493,␣,lắc
2628.5498891,0.6590054,0.7463562,␣,lắc
2628.5665787,0.6576416,0.7453744,␣,lắc
2628.5832172,0.6555917,0.7351565,␣,lắc
2628.5995284,0.6559574,0.7262131,␣,lắc
2628.6164954,0.6563526,0.7062277,␣,lắc
2628.6333485,0.6570534,0.697795,␣,lắc
2628.6512513,0.6586223,0.6847991,đ,lắc
2628.6673397,0.6592551,0.6790613,đ,lắc
2628.6831426,0.6605193,0.6717117,đ,lắc
2628.6995092,0.6605541,0.669434,đ,lắc
2628.7164332,0.6602129,0.6661684,đ,lắc
2628.7437214,0.6613782,0.6643361,đ,lắc
2628.7666953,0.6635454,0.6635164,đ,lắc
2628.7832175,0.6652027,0.6625805,đ,lắc
2628.7994182,0.6654506,0.6620777,đ,lắc
2628.8169245,0.6659609,0.6603693,đ,lắc
2628.833236,0.6667922,0.6610037,đ,lắc
2628.8500245,0.6689985,0.6733891,đ,lắc
2628.8663251,0.6700798,0.6839912,đ,lắc
2628.8835335,0.6723009,0.7138013,đ,lắc
2628.8994322,0.6731836,0.7279945,đ,lắc
2628.9163967,0.6738302,0.7494566,đ,lắc
2628.9330455,0.6742879,0.7570423,đ,lắc
2628.9500869,0.6764227,0.769281,đ,lắc
2628.9665457,0.6773537,0.7737517,đ,lắc
2628.9830923,0.677719,0.7790453,đ,lắc
2629.0000529,0.6777227,0.7813789,đ,lắc
2629.0165669,0.6785882,0.7850207,đ,lắc
2629.0330937,0.679015,0.7865891,␣,lắc
2629.0502087,0.6794939,0.7898903,␣,lắc
2629.0663302,0.679899,0.7909116,␣,lắc
2629.083538,0.680397,0.791981,␣,lắc
2629.1000097,0.6802232,0.7922004,␣,lắc
2629.1170558,0.6803678,0.7932295,␣,lắc
2629.1328778,0.6808531,0.7937611,␣,lắc
2629.1496849,0.6812348,0.7931623,␣,lắc
2629.1663261,0.680809,0.792188,␣,lắc
2629.1831102,0.6799844,0.7926144,␣,lắc
2629.1994963,0.6801114,0.7940267,␣,lắc
2629.2169077,0.6801066,0.7952434,␣,lắc
2629.2329792,0.6797239,0.7948033,␣,lắc
2629.2501176,0.6799226,0.7946156,␣,lắc
2629.2664966,0.6801479,0.7949733,␣,lắc
2629.282977,0.6799316,0.7947768,␣,lắc
2629.2993968,0.6798319,0.7947713,␣,lắc
2629.3162005,0.6794751,0.7947229,␣,lắc
2629.3329259,0.6791019,0.7943432,␣,lắc
2629.3495848,0.6785415,0.7943985,␣,lắc
2629.3663025,0.678449,0.7943932,␣,lắc
2629.3832275,0.6779237,0.7939653,␣,lắc
2629.399259,0.6775019,0.793846,␣,lắc
2629.4162251,0.6771982,0.7938833,␣,lắc
2629.4328491,0.6771903,0.7936631,␣,lắc
2629.4497232,0.6772314,0.7930131,␣,lắc
2629.4662088,0.677304,0.7930769,␣,lắc
2629.48296,0.6773841,0.7925572,␣,lắc
2629.4992275,0.677349,0.792243,␣,lắc
2629.5166014,0.6772078,0.791667,␣,lắc
2629.5329296,0.6769646,0.7914738,␣,lắc
2629.5495104,0.676334,0.7909079,␣,lắc
2629.5662311,0.6761373,0.7905568,␣,lắc
2629.582861,0.67561,0.7901126,␣,lắc
2629.5993471,0.6755977,0.7898279,␣,lắc
2629.6163089,0.6756952,0.789767,␣,lắc
2629.6329084,0.6755232,0.7900826,␣,lắc
2629.6493954,0.6750923,0.79028,␣,lắc
2629.6661885,0.6750141,0.7900403,␣,lắc
2629.6829915,0.6744872,0.7898459,␣,lắc
2629.6999923,0.6740619,0.790078,␣,lắc
2629.716232,0.6736969,0.7898405,␣,lắc
2629.7327791,0.6736639,0.7893746,␣,lắc
2629.749516,0.6739819,0.7891256,␣,lắc
2629.7660712,0.6742939,0.7889857,␣,lắc
2629.78303,0.6745352,0.7886575,␣,lắc
2629.7993483,0.6743814,0.7886556,␣,lắc
2629.8163639,0.6746117,0.7893319,␣,lắc
2629.8327863,0.6748173,0.7894098,␣,lắc
2629.8494213,0.6748633,0.7883941,␣,lắc
2629.8660985,0.674753,0.7878607,␣,lắc
2629.8826767,0.6745021,0.7872333,␣,lắc
2629.8992672,0.6744943,0.7869211,␣,lắc
2629.9160597,0.6746616,0.7867584,␣,lắc
2629.9326752,0.6748097,0.7869288,␣,lắc
2629.9500987,0.6749594,0.7864603,␣,lắc
2629.9659745,0.6749181,0.7861942,␣,lắc
2629.9828075,0.6747697,0.78653,␣,lắc
2629.9993212,0.6747448,0.7865731,␣,lắc
2630.0160051,0.674734,0.7863466,␣,lắc
2630.0327865,0.6747848,0.7865363,␣,lắc
2630.0493753,0.6745758,0.7869536,␣,lắc
2630.0659573,0.6742556,0.786741,␣,lắc
2630.1013994,0.673677,0.7863022,␣,lắc
2630.1161026,0.6735457,0.78604,␣,lắc
2630.1327176,0.673534,0.7857528,␣,lắc
2630.1493482,0.6737765,0.7850308,␣,lắc
2630.165864,0.6739886,0.7847874,␣,lắc
2630.1826656,0.6746838,0.7851781,␣,lắc
2630.1990123,0.6749921,0.7851207,␣,lắc
2630.2158991,0.6755793,0.7850609,␣,lắc
2630.2328231,0.6755176,0.7852775,␣,lắc
2630.2493584,0.6751627,0.7848844,␣,lắc
2630.2659816,0.6749318,0.7845204,␣,lắc
2630.2827664,0.6742998,0.7844386,␣,lắc
2630.299443,0.6740737,0.7845816,␣,lắc
2630.3157186,0.673956,0.7842481,␣,lắc
2630.3325679,0.6740687,0.7838202,␣,lắc
2630.3495819,0.674472,0.7829707,␣,lắc
2630.3658793,0.6748511,0.7826907,␣,lắc
2630.3826018,0.6749998,0.7828779,␣,lắc
2630.3990892,0.6747617,0.783148,␣,lắc
2630.4158333,0.6746215,0.783381,␣,lắc
2630.4327058,0.6744831,0.7835004,␣,lắc
2630.4492221,0.6739212,0.783754,␣,lắc
2630.4661321,0.6739135,0.7836379,␣,lắc
2630.4832324,0.6740464,0.7831939,␣,lắc
2630.4989937,0.6738987,0.7812213,␣,lắc
2630.5158348,0.674626,0.7566195,␣,lắc
2630.5326458,0.6752925,0.7366538,␣,lắc
2630.5490772,0.6745373,0.7009501,␣,lắc
2630.5659209,0.673356,0.6883796,␣,lắc
2630.5827279,0.6722453,0.6716896,␣,lắc
2630.5994393,0.6726403,0.6653264,␣,lắc
2630.6159717,0.6734282,0.6574207,␣,lắc
2630.6325739,0.673998,0.6543174,đ,lắc
2630.6494338,0.674482,0.6507683,đ,lắc
2630.666217,0.6742411,0.6498525,đ,lắc
2630.6830806,0.6730669,0.6487741,đ,lắc
2630.6987976,0.6732299,0.6477534,đ,lắc
2630.7158472,0.6727662,0.645745,đ,lắc
2630.7324812,0.6722805,0.6458194,đ,lắc
2630.74957,0.6721091,0.6450945,đ,lắc
2630.7659704,0.6724073,0.6440861,đ,lắc
2630.782697,0.673341,0.6435766,đ,lắc
2630.7989459,0.6733228,0.643673,đ,lắc
2630.8157223,0.6743696,0.642741,đ,lắc
2630.832746,0.6757711,0.6418883,đ,lắc
2630.84922,0.6773247,0.6412206,đ,lắc
2630.865968,0.6772922,0.6417956,đ,lắc
2630.882454,0.6779081,0.6428797,đ,lắc
2630.8989403,0.678528,0.6431794,đ,lắc
2630.9157991,0.6794845,0.643199,đ,lắc
2630.9325101,0.6795191,0.6427866,đ,lắc
2630.9494313,0.6794548,0.6431584,đ,lắc
2630.9662078,0.6796734,0.6436356,đ,lắc
2630.9824452,0.6802545,0.6437466,đ,lắc
2630.9987821,0.6804558,0.643801,đ,lắc
2631.01588,0.6806718,0.6440102,đ,lắc
2631.0323537,0.6807938,0.6442923,đ,lắc
2631.0493844,0.6813877,0.644768,đ,lắc
2631.0655975,0.6815463,0.6443173,đ,lắc
2631.0825252,0.6815507,0.644066,đ,lắc
2631.0987657,0.6817282,0.6445324,đ,lắc
2631.1157509,0.6821463,0.6446434,đ,lắc
2631.1325991,0.682003,0.6442617,đ,lắc
2631.1490771,0.681872,0.6433157,đ,lắc
2631.1656874,0.6819633,0.6436982,đ,lắc
2631.1823005,0.6821822,0.6449122,đ,lắc
2631.1990243,0.682196,0.6454151,đ,lắc
2631.2161047,0.6824977,0.6465351,đ,lắc
2631.2329363,0.6824343,0.6466772,đ,lắc
2631.2489529,0.6823403,0.646918,đ,lắc
2631.2656142,0.6824666,0.6471891,đ,lắc
2631.2821995,0.6823799,0.6469707,đ,lắc
2631.2988188,0.6823833,0.6466916,đ,lắc
2631.3156588,0.6821259,0.6462754,đ,lắc
2631.3322823,0.6820901,0.6460486,đ,lắc
2631.3492099,0.6817865,0.6456495,đ,lắc
2631.3656162,0.68181,0.6452898,đ,lắc
2631.3823425,0.6818192,0.6442782,đ,lắc
2631.3986971,0.6818166,0.6437395,đ,lắc
2631.4156296,0.6817553,0.6425809,đ,lắc
2631.4322913,0.6814755,0.6417915,đ,lắc
2631.459104,0.6809857,0.6414726,đ,lắc
2631.4822983,0.6804937,0.6413032,đ,lắc
2631.4989698,0.6802294,0.6409203,đ,lắc
2631.516111,0.6799907,0.6410173,đ,lắc
2631.5322126,0.6798593,0.6414792,đ,lắc
2631.5491703,0.6795881,0.6420122,đ,lắc
2631.5654319,0.6794105,0.6419742,đ,lắc
2631.5822242,0.6787696,0.6418869,đ,lắc
2631.598657,0.6783882,0.6416408,đ,lắc
2631.6156179,0.6782836,0.6408027,đ,lắc
2631.6324583,0.6782125,0.6403117,đ,lắc
2631.6489984,0.6778532,0.6399981,đ,lắc
2631.665513,0.6775267,0.6400027,đ,lắc
2631.6822203,0.677192,0.6391228,đ,lắc
2631.6991894,0.6771301,0.6383029,đ,lắc
2631.7156065,0.6770395,0.6368268,đ,lắc
2631.7323137,0.6767707,0.6363618,đ,lắc
2631.7490807,0.6759225,0.636362,đ,lắc
2631.7655288,0.6756213,0.6363838,đ,lắc
2631.7821453,0.6749406,0.6352426,đ,lắc
2631.7986826,0.6747732,0.6343597,đ,lắc
2631.8154084,0.6743459,0.6336463,đ,lắc
2631.8321618,0.6742796,0.6336315,đ,lắc
2631.8489764,0.6745054,0.6341599,đ,lắc
2631.8654387,0.6745911,0.634989,đ,lắc
2631.8823543,0.6747127,0.6360377,đ,lắc
2631.8984135,0.6748036,0.6358908,đ,lắc
2631.91545,0.6738529,0.6355637,đ,lắc
2631.9321298,0.6731719,0.6352977,đ,lắc
2631.9490608,0.6720041,0.6348572,đ,lắc
2631.9658511,0.6718572,0.6351277,đ,lắc
2631.9822735,0.6720894,0.6353927,đ,lắc
2631.9985375,0.6722809,0.6352577,đ,lắc
2632.0155258,0.6719524,0.6348916,đ,lắc
2632.0320772,0.6715544,0.6346467,đ,lắc
2632.0486978,0.6709121,0.6348338,đ,lắc
2632.0658382,0.669946,0.6345222,đ,lắc
2632.0820089,0.6681863,0.6339142,đ,lắc
2632.0986342,0.6684796,0.6343992,đ,lắc
2632.115359,0.669084,0.6355224,đ,lắc
2632.1345567,0.6683981,0.6369685,đ,lắc  đ
2632.1487413,0.668327,0.6375768,đă,lắc  đ
2632.1656455,0.6685251,0.6381137,đă,lắc  đ
2632.1820368,0.6692348,0.6381281,đă,lắc  đ
2632.1985102,0.6697001,0.6375935,đă,lắc  đ
2632.2156383,0.6705332,0.6370478,đă,lắc  đ
2632.2321093,0.6710664,0.6371899,đă,lắc  đ
2632.2486995,0.6720668,0.6374813,đă,lắc  đ
2632.2652968,0.6723294,0.6379458,đă,lắc  đ
2632.2819377,0.6727785,0.6385756,đă,lắc  đ
2632.2984364,0.6733226,0.6385998,đă,lắc  đ
2632.3152556,0.6740639,0.6381114,đă,lắc  đ
2632.3319608,0.6740056,0.6378789,đă,lắc  đ
2632.3491797,0.6743959,0.6377638,đă,lắc  đ
2632.3651564,0.6749065,0.6374394,đă,lắc  đ
2632.3819959,0.6755566,0.6364455,đă,lắc  đ
2632.3985527,0.6751751,0.6359572,đă,lắc  đ
2632.4154003,0.6748941,0.6349649,đă,lắc  đ
2632.4318268,0.674993,0.6346921,đă,lắc  đ
2632.4486345,0.6750942,0.6346139,đă,lắc  đ
2632.4651661,0.674971,0.6341794,đă,lắc  đ
2632.4819185,0.670936,0.6330459,đă,lắc  đ
2632.498222,0.6608096,0.6319636,đă,lắc  đ
2632.515202,0.5831193,0.6254382,đă,lắc  đ
2632.5319054,0.5335659,0.6223872,đă,lắc  đ
2632.5485195,0.4587269,0.6168472,đă,lắc  đ
2632.5652905,0.435176,0.6155779,đă,lắc  đ
2632.5820055,0.4055442,0.6151782,đă,lắc  đ
2632.5986051,0.396433,0.6156026,đa,lắc  đ
2632.6151891,0.3859137,0.615316,đa,lắc  đ
2632.6318372,0.3814887,0.6125535,đa,lắc  đ
2632.6485184,0.3742945,0.6091787,đa,lắc  đ
2632.6652419,0.3723257,0.6101726,đa,lắc  đ
2632.6819064,0.3505419,0.6154198,đa,lắc  đ
2632.6984926,0.3326679,0.6141434,đa,lắc  đ
2632.7159229,0.3112935,0.6109607,đa,lắc  đ
2632.7317648,0.3066159,0.6121546,đa,lắc  đ
2632.7485064,0.3004802,0.614448,đa,lắc  đ
2632.7653066,0.2981556,0.6157105,đư,lắc  đ
2632.7818396,0.2975633,0.6163434,đư,lắc  đ
2632.7983147,0.2980039,0.6152626,đư,lắc  đ
2632.8375197,0.2992489,0.6103928,đư,lắc  đ
2632.8500497,0.2995363,0.6090037,đư,lắc  đ
2632.8657749,0.3000978,0.6059676,đư,lắc  đ
2632.8816386,0.3011583,0.6052899,đư,lắc  đ
2632.8982246,0.3027577,0.6057327,đư,lắc  đ
2632.9150538,0.3270864,0.6061683,đư,lắc  đ
2632.9317739,0.3792174,0.6068109,đư,lắc  đ
2632.94847,0.5952542,0.6177653,đư,lắc  đ
2632.9653921,0.6971586,0.6256596,đư,lắc  đ
2632.982031,0.8107172,0.632198,đư,lắc  đ
2632.9983713,0.8374624,0.6324615,đa,lắc  đ
2633.0154734,0.8632965,0.6332311,đa,lắc  đ
2633.0317468,0.8686301,0.6327752,đa,lắc  đ
2633.04847,0.8758289,0.631823,đa,lắc  đ
2633.0650903,0.8784317,0.6317712,đă,lắc  đ
2633.0817181,0.8791892,0.6296291,đă,lắc  đ
2633.0980245,0.8777344,0.6284656,đă,lắc  đ
2633.115063,0.8778971,0.6297209,đă,lắc  đ
2633.1317538,0.8792626,0.6327057,đă,lắc  đ
2633.1484076,0.8799657,0.6384497,đă,lắc  đ
2633.1656092,0.8797205,0.6394573,đă,lắc  đ
2633.181547,0.8799641,0.6393349,đâ,lắc  đ
2633.1987919,0.8793316,0.6375346,đâ,lắc  đ
2633.2148573,0.8790442,0.6353049,đâ,lắc  đ
2633.2320632,0.8797368,0.6333474,đâ,lắc  đ
2633.2482325,0.8804682,0.6323215,đâ,lắc  đ
2633.2654597,0.8802345,0.632333,đâ,lắc  đ
2633.2814404,0.8810676,0.6315634,đâ,lắc  đ
2633.2981933,0.8814327,0.6304602,đâ,lắc  đ
2633.3149597,0.8813499,0.6282161,đâ,lắc  đ
2633.331564,0.8816606,0.6273217,đâ,lắc  đ
2633.3484946,0.8822296,0.6271037,đâ,lắc  đ
2633.3652643,0.8822241,0.6280215,đâ,lắc  đ
2633.3818244,0.8827381,0.6285989,đâ,lắc  đ
2633.3979732,0.8826917,0.6285274,đâ,lắc  đ
2633.4149231,0.8824849,0.6282258,đâ,lắc  đ
2633.4316357,0.88247,0.6279985,đâ,lắc  đ
2633.448307,0.8820017,0.6263868,đâ,lắc  đ
2633.4654492,0.8819502,0.6251985,đâ,lắc  đ
2633.4815991,0.8817108,0.6237638,đâ,lắc  đ
2633.4980902,0.8816286,0.6232641,đâ,lắc  đ
2633.5148485,0.8815651,0.6226507,đâ,lắc  đ
2633.531619,0.8815037,0.6224631,đâ,lắc  đ
2633.548245,0.8819757,0.621056,đâ,lắc  đ
2633.5650302,0.882189,0.6201944,đâ,lắc  đ
